signal ,province,city,job,salary,company,experience,education,scale
泸州6,四川,泸州,产品助理,8k-16k,宜信公司,1年以内,大专,10000人以上
泸州6,四川,泸州,数据分析师/python爬虫数据采集,4k-7k,传不科技,1-3年,大专,20-99人
泸州6,四川,泸州,电商产品经理,4k-6k,成都倍博特科技,1年以内,本科,20-99人
泸州6,四川,泸州,市场分析专员,4k-6k,成都盛源恒产,1年以内,学历不限,100-499人
泸州6,四川,泸州,网页产品经理,5k-10k,景渱电动车配件商贸,1年以内,大专,0-20人
泸州6,四川,泸州,网络推广,5k-10k,邦洁环保工程,1年以内,本科,20-99人
泸州6,四川,泸州,前端工程师,10k-15k,杰门洞见,5-10年,本科,20-99人
泸州6,四川,泸州,销售助理,5k-7k,中旭天下,经验不限,学历不限,500-999人
泸州6,四川,泸州,销售助理,3k-6k,宜信公司,经验不限,大专,10000人以上
泸州6,四川,泸州,数据分析师（AI方向）,15k-30k,京东世纪贸易有限公司,3-5年,本科,10000人以上
泸州6,四川,泸州,etl工程师,10k-11k,元年诺亚舟,经验不限,本科,100-499人
泸州6,四川,泸州,产品经理讲师,3k-6k,博文达,1年以内,大专,0-20人
泸州6,四川,泸州,产品助理,3k-6k,飞扬伟业,经验不限,高中,0-20人
泸州6,四川,泸州,量化策略研究员,10k-18k,北京百川齐御文化...,1-3年,硕士,0-20人
泸州6,四川,泸州,客户经理,5k-10k,德裕伟业,1-3年,大专,0-20人
泸州6,四川,泸州,数据分析师,10k-15k,知数科技,3-5年,本科,20-99人
泸州6,四川,泸州,OTA运营专员,5k-10k,荣聚,1-3年,大专,20-99人
泸州6,四川,泸州,财税顾问,4k-8k,大管家财税,经验不限,学历不限,100-499人
泸州6,四川,泸州,IT技术支持,3k-5k,甜豆科技,经验不限,大专,0-20人
泸州6,四川,泸州,网络维护,3k-6k,成都铭杨财务,1-3年,大专,20-99人
泸州6,四川,泸州,产品编辑,4k-6k,知行逸,经验不限,本科,20-99人
泸州7,四川,泸州,初级数据分析师（分析方向）,4k-7k,映潮科技,1年以内,本科,20-99人
泸州7,四川,泸州,班主任/辅导员,3k-5k,上海尚孔教育,1年以内,本科,1000-9999人
泸州7,四川,泸州,销售助理,4k-8k,平安,1年以内,大专,1000-9999人
泸州7,四川,泸州,电商产品经理,3k-6k,成都吉锐文化传播,1年以内,本科,0-20人
泸州7,四川,泸州,电商运营,5k-10k,天成,1-3年,本科,0-20人
泸州7,四川,泸州,网络游戏运营,4k-6k,淇酷,应届生,大专,20-99人
泸州7,四川,泸州,网贷经理,8k-10k,联众易淘科技有限公司,1年以内,学历不限,100-499人
泸州7,四川,泸州,全网营销经理,10k-20k,成都馨居尚装饰集团,1年以内,学历不限,1000-9999人
泸州7,四川,泸州,网店运营,5k-10k,成都其昌暖通工程...,经验不限,大专,0-20人
泸州7,四川,泸州,店长/卖场经理,6k-10k,金牛区伊芙丽服装...,1-3年,高中,1000-9999人
泸州7,四川,泸州,团队经理,10k-12k,四川链家,经验不限,本科,10000人以上
泸州7,四川,泸州,营销团队经理,10k-20k,百合居装饰集团,1年以内,学历不限,1000-9999人
泸州7,四川,泸州,内勤文员,3k-5k,四川品骏速递,1年以内,大专,1000-9999人
泸州7,四川,泸州,服装采购经理,10k-20k,B+必之选服饰,3-5年,大专,100-499人
泸州7,四川,泸州,销售经理,8k-15k,为梦启航艺术培训学校,1年以内,大专,20-99人
泸州7,四川,泸州,三医行业研究员,8k-10k,三医智汇,经验不限,本科,0-20人
泸州7,四川,泸州,AE客户执行,5k-7k,睿意高攀,1-3年,学历不限,100-499人
泸州7,四川,泸州,产品经理,12k-15k,知藏,3-5年,本科,20-99人
泸州7,四川,泸州,残疾人招聘,3k-6k,NCS,经验不限,大专,500-999人
泸州7,四川,泸州,销售,8k-10k,人多多信息技术,1-3年,大专,20-99人
泸州7,四川,泸州,研究员,5k-10k,一家专门做调研的公司,1-3年,本科,20-99人
泸州7,四川,泸州,信息员,3k-4k,百佳汇,经验不限,大专,20-99人
泸州7,四川,泸州,销售助理,4k-7k,中国平安集团,经验不限,大专,10000人以上
泸州7,四川,泸州,网络编辑,3k-4k,成都中童,1-3年,大专,100-499人
泸州7,四川,泸州,商品经理,8k-15k,瑞伊欧服装经营部,1-3年,高中,20-99人
泸州7,四川,泸州,技术支持,9k-14k,中软国际,3-5年,本科,10000人以上
泸州7,四川,泸州,助理区域经理,30k-50k,彩色块,1年以内,本科,0-20人
泸州7,四川,泸州,技术合伙人,18k-33k,森微,10年以上,本科,0-20人
泸州8,四川,泸州,教学主管/副校长,5k-8k,智未来教育科技,1-3年,本科,1000-9999人
泸州8,四川,泸州,售后客服,2k-4k,三足鼎科技,经验不限,大专,20-99人
泸州8,四川,泸州,市场总监助理(兼督导),5k-6k,川苏智联科技,1-3年,本科,100-499人
泸州8,四川,泸州,广告设计师,4k-5k,成都壹八八广告公司,1年以内,本科,20-99人
泸州8,四川,泸州,助理,2k-3k,微客部落,经验不限,学历不限,20-99人
泸州8,四川,泸州,数据运营分析,8k-12k,成都新世纪,3-5年,本科,500-999人
泸州8,四川,泸州,Java,9k-18k,亿阳信通,5-10年,本科,1000-9999人
泸州8,四川,泸州,商家运营实习生,2k-4k,果小美,经验不限,本科,1000-9999人
泸州8,四川,泸州,产品经理,8k-12k,亿阳信通,1-3年,本科,1000-9999人
泸州8,四川,泸州,机器学习工程师,15k-30k,华为成都,3-5年,本科,10000人以上
泸州8,四川,泸州,亚马逊运营助理,3k-4k,倍儿雅科技,经验不限,大专,100-499人
泸州8,四川,泸州,助理/文员,2k-3k,微客部落,经验不限,学历不限,20-99人
泸州8,四川,泸州,ETL,6k-12k,宇信科技,1-3年,本科,1000-9999人
泸州8,四川,泸州,数据开发,20k-40k,蚂蚁金服,3-5年,本科,10000人以上
泸州8,四川,泸州,APP推广,4k-6k,成都海若,应届生,高中,20-99人
泸州8,四川,泸州,Web软件工程师,8k-15k,育碧软件,经验不限,本科,10000人以上
泸州8,四川,泸州,运维工程师,4k-5k,四川泰格尔,1-3年,本科,20-99人
泸州8,四川,泸州,IT信息部主管，软件工程师，数据工程师,10k-20k,金宫,5-10年,本科,1000-9999人
泸州8,四川,泸州,CAP-产品经理,15k-30k,美团点评,3-5年,本科,10000人以上
泸州8,四川,泸州,亚马逊英文卖家支持,3k-6k,优益达科技有限公司,经验不限,大专,100-499人
泸州8,四川,泸州,咨询项目管理,6k-11k,希达资本,1-3年,硕士,20-99人
泸州8,四川,泸州,产品经理,5k-8k,智信安达,1-3年,本科,20-99人
泸州8,四川,泸州,高级数据挖掘开发工程师（成都）,25k-50k,腾讯,3-5年,硕士,10000人以上
泸州8,四川,泸州,产品经理,10k-20k,联投金融,1年以内,大专,100-499人
泸州8,四川,泸州,策划助理,4k-5k,扬悦博众,1年以内,本科,100-499人
泸州8,四川,泸州,行政客服,2k-4k,华洲天下科技,经验不限,学历不限,0-20人
泸州8,四川,泸州,班主任/辅导员,3k-6k,清而易举教育,经验不限,大专,20-99人
宜宾2,四川,宜宾,数据分析,5k-6k,惠商信息科技,1-3年,大专,1000-9999人
宜宾2,四川,宜宾,数据分析,8k-14k,流量海科技,3-5年,本科,20-99人
宜宾2,四川,宜宾,数据分析工程师,10k-15k,ETCP,3-5年,本科,500-999人
宜宾2,四川,宜宾,数据分析师（业务支持方向）,13k-25k,饿了么公司,5-10年,本科,10000人以上
宜宾2,四川,宜宾,数据分析（有Power BI使用经验）,10k-15k,Synnex,1-3年,本科,500-999人
宜宾2,四川,宜宾,BI数据分析,8k-12k,深圳街电,经验不限,本科,500-999人
宜宾2,四川,宜宾,数据分析工程师,12k-20k,佳华物链云科技,3-5年,本科,100-499人
宜宾2,四川,宜宾,高级数据分析师(偏数据挖掘方向),25k-45k,OPPO,5-10年,本科,10000人以上
宜宾2,四川,宜宾,数据分析师,10k-15k,先锋新媒体,3-5年,本科,20-99人
宜宾2,四川,宜宾,数据分析专员,4k-8k,爱加密,1-3年,大专,100-499人
宜宾2,四川,宜宾,数据分析员,4k-6k,软通动力,1-3年,本科,10000人以上
宜宾2,四川,宜宾,数据分析专员,4k-6k,软通动力,1-3年,本科,10000人以上
宜宾2,四川,宜宾,数据分析员,4k-6k,麦可思,应届生,本科,100-499人
宜宾2,四川,宜宾,高级数据分析师,10k-20k,凯尔文兄弟互娱,1-3年,大专,20-99人
宜宾2,四川,宜宾,网络数据分析产品经理,12k-20k,nettap,5-10年,本科,20-99人
宜宾2,四川,宜宾,数据分析工程师,11k-20k,佳华物链云科技,1-3年,本科,100-499人
宜宾2,四川,宜宾,数据分析师,7k-14k,南京烽火,经验不限,本科,1000-9999人
宜宾2,四川,宜宾,产品经理—运营数据分析方向,8k-16k,二十三魔方,1-3年,本科,100-499人
宜宾2,四川,宜宾,数据分析工程师（实习生）,2k-3k,智库2861,经验不限,本科,0-20人
宜宾2,四川,宜宾,数据分析师,4k-6k,成都天普教育,1年以内,本科,100-499人
宜宾2,四川,宜宾,安全数据分析工程师,16k-30k,柠檬云,经验不限,学历不限,100-499人
宜宾2,四川,宜宾,数据分析专员,5k-7k,泉源堂,1-3年,大专,500-999人
宜宾2,四川,宜宾,医疗数据分析师,6k-8k,中联信息,1-3年,大专,1000-9999人
宜宾2,四川,宜宾,数据分析实习生,2k-3k,昆仑智汇数,应届生,本科,100-499人
宜宾2,四川,宜宾,市场调研数据分析师,3k-6k,神鸟数据,经验不限,本科,100-499人
宜宾2,四川,宜宾,数据分析实习生,4k-7k,欧润特,1年以内,本科,0-20人
宜宾2,四川,宜宾,数据分析工程师,7k-10k,成都运达科技,1-3年,本科,500-999人
宜宾2,四川,宜宾,数据分析,8k-12k,腾讯,3-5年,本科,10000人以上
宜宾2,四川,宜宾,初级数据分析师,4k-8k,无糖信息(NoSugar),1年以内,本科,20-99人
宜宾3,四川,宜宾,数据分析,4k-6k,悦途航空,1-3年,本科,20-99人
宜宾3,四川,宜宾,数据库类(数据分析工程师),8k-15k,雁联技术,3-5年,大专,1000-9999人
宜宾3,四川,宜宾,数据分析建模经理（成都）,20k-30k,信用之家,5-10年,本科,100-499人
宜宾3,四川,宜宾,数据分析专员,4k-6k,唐源电气,经验不限,大专,100-499人
宜宾3,四川,宜宾,数据分析师,12k-24k,万益能源,5-10年,本科,100-499人
宜宾3,四川,宜宾,数据分析师,4k-8k,万数光合,1年以内,本科,0-20人
宜宾3,四川,宜宾,数据分析,5k-6k,维音中国,1-3年,本科,10000人以上
宜宾3,四川,宜宾,数据分析师（环保方向）,6k-12k,卓远,经验不限,硕士,20-99人
宜宾3,四川,宜宾,数据分析师,8k-12k,四川长虹,1-3年,本科,100-499人
宜宾3,四川,宜宾,数据分析,10k-20k,优家库,3-5年,本科,20-99人
宜宾3,四川,宜宾,数据分析师,15k-22k,驹马企业,5-10年,本科,1000-9999人
宜宾3,四川,宜宾,电商数据分析专员,4k-6k,全友家私,1-3年,大专,10000人以上
宜宾3,四川,宜宾,数据分析师,5k-10k,十目八,经验不限,学历不限,20-99人
宜宾3,四川,宜宾,数据分析师,8k-12k,美乐乐家居网,1-3年,本科,1000-9999人
宜宾3,四川,宜宾,数据分析师/数据工程师/BI,15k-25k,中经惠众,3-5年,本科,100-499人
宜宾3,四川,宜宾,数据分析专员（高级）,8k-12k,货车帮,3-5年,大专,1000-9999人
宜宾3,四川,宜宾,简历数据分析专员,4k-5k,软通动力,1-3年,本科,10000人以上
宜宾3,四川,宜宾,数据分析师,5k-10k,同方赛威讯,1-3年,本科,100-499人
宜宾3,四川,宜宾,风控数据分析师,15k-25k,誉境金服,3-5年,本科,20-99人
宜宾3,四川,宜宾,数据分析,5k-7k,厚然集团,1-3年,学历不限,100-499人
宜宾3,四川,宜宾,数据分析师,4k-7k,平安普惠,1年以内,大专,10000人以上
宜宾3,四川,宜宾,数据分析,6k-10k,优家购家居网,应届生,本科,100-499人
宜宾3,四川,宜宾,数据分析专员,5k-9k,货车帮,经验不限,本科,1000-9999人
宜宾3,四川,宜宾,商业数据分析师,10k-20k,找我网,5-10年,本科,100-499人
宜宾3,四川,宜宾,数据分析师,13k-25k,饿了么,3-5年,本科,1000-9999人
宜宾3,四川,宜宾,数据分析师,14k-20k,万益能源,3-5年,本科,100-499人
宜宾4,四川,宜宾,数据分析师,4k-6k,纬创资通,应届生,本科,1000-9999人
宜宾4,四川,宜宾,数据分析师,6k-8k,依摩,经验不限,大专,0-20人
宜宾4,四川,宜宾,数据分析/数据开发工程师,8k-12k,美乐乐家居网,1-3年,本科,1000-9999人
宜宾4,四川,宜宾,数据分析师,8k-13k,亚信科技,3-5年,本科,10000人以上
宜宾4,四川,宜宾,数据分析师,7k-10k,二十三魔方,经验不限,本科,100-499人
宜宾4,四川,宜宾,数据分析师,9k-11k,宇信科技,3-5年,本科,1000-9999人
宜宾4,四川,宜宾,数据分析师,4k-8k,万数光合,1-3年,本科,0-20人
宜宾4,四川,宜宾,数据分析师,8k-15k,新媒传信,3-5年,本科,500-999人
宜宾4,四川,宜宾,风控数据分析岗,10k-20k,京东集团,1-3年,本科,10000人以上
宜宾4,四川,宜宾,舆情数据分析师,7k-12k,封面新闻,1-3年,本科,100-499人
宜宾4,四川,宜宾,高级数据分析工程师,15k-30k,OPPO,3-5年,本科,10000人以上
宜宾4,四川,宜宾,数据分析师,5k-8k,传不科技,1-3年,大专,20-99人
宜宾4,四川,宜宾,数据分析,4k-6k,成都普惠,1年以内,大专,1000-9999人
宜宾4,四川,宜宾,数据分析师,7k-14k,锦程消费金融,3-5年,本科,100-499人
宜宾4,四川,宜宾,运营专员数据分析方向,4k-6k,货车帮,3-5年,本科,1000-9999人
宜宾4,四川,宜宾,数据分析师,5k-10k,平安普惠,经验不限,本科,10000人以上
宜宾4,四川,宜宾,数据分析师,10k-20k,西瓜创客,经验不限,本科,100-499人
宜宾4,四川,宜宾,数据分析,6k-9k,陌陌,1-3年,本科,1000-9999人
宜宾4,四川,宜宾,数据分析管理师,4k-6k,纬创资通,1-3年,本科,1000-9999人
宜宾4,四川,宜宾,数据分析师,8k-12k,二十三魔方,1年以内,本科,100-499人
宜宾4,四川,宜宾,高级数据分析师,14k-25k,知道创宇,3-5年,本科,500-999人
宜宾4,四川,宜宾,安全开发工程师（数据分析方向）,10k-18k,积微电商,3-5年,本科,100-499人
宜宾4,四川,宜宾,数据分析师,6k-10k,今日头条,1-3年,本科,10000人以上
宜宾4,四川,宜宾,数据分析,3k-5k,广迈商贸,应届生,大专,100-499人
宜宾4,四川,宜宾,数据分析师,15k-30k,京东世纪贸易有限公司,1-3年,本科,10000人以上
宜宾4,四川,宜宾,数据分析师,5k-7k,哈啰出行,经验不限,本科,1000-9999人
宜宾4,四川,宜宾,数据分析师,12k-18k,锦衣卫科技,3-5年,本科,100-499人
宜宾5,四川,宜宾,数据分析专员,3k-5k,顶呱呱集团,1年以内,大专,1000-9999人
宜宾5,四川,宜宾,数据分析师,10k-20k,北京景气经济研究院,3-5年,本科,20-99人
宜宾5,四川,宜宾,数据分析师,3k-5k,兰德文商贸,1年以内,本科,20-99人
宜宾5,四川,宜宾,数据分析专员,4k-5k,广东鸿特,应届生,大专,1000-9999人
宜宾5,四川,宜宾,数据分析师,5k-7k,映潮科技,1年以内,本科,20-99人
宜宾5,四川,宜宾,数据分析员,3k-5k,成都蚂蚁集团,1年以内,大专,1000-9999人
宜宾5,四川,宜宾,数据分析研究员,9k-15k,四川虹微技术有限公司,1-3年,硕士,1000-9999人
宜宾5,四川,宜宾,数据分析师,10k-20k,信而富,经验不限,本科,1000-9999人
宜宾5,四川,宜宾,数据分析师,9k-18k,启程护航企业,1年以内,本科,0-20人
宜宾5,四川,宜宾,管理咨询顾问（服务营销方向、数据分析）,7k-10k,浩睿咨询,1-3年,本科,20-99人
宜宾5,四川,宜宾,数据分析,8k-12k,瑞德铭,3-5年,本科,1000-9999人
宜宾5,四川,宜宾,数据分析师,8k-12k,货车帮,3-5年,本科,1000-9999人
宜宾5,四川,宜宾,数据分析专员,3k-5k,成都蚂蚁集团,经验不限,大专,1000-9999人
宜宾5,四川,宜宾,数据分析,3k-5k,四川汇达通,经验不限,学历不限,20-99人
宜宾5,四川,宜宾,内容编辑/数据分析,5k-8k,众智协力,经验不限,大专,1000-9999人
宜宾5,四川,宜宾,数据分析师,10k-20k,中清科华云联科技,5-10年,本科,1000-9999人
宜宾5,四川,宜宾,高级数据分析师,10k-15k,凯尔文科技,3-5年,大专,20-99人
宜宾5,四川,宜宾,数据分析师,3k-4k,宝丽莱数码制作工作室,经验不限,大专,100-499人
宜宾5,四川,宜宾,数据分析工程师,8k-16k,赫德阳,1-3年,本科,20-99人
宜宾5,四川,宜宾,数据分析师,5k-10k,爱恋珠宝,1年以内,大专,20-99人
宜宾5,四川,宜宾,数据分析工程师,10k-12k,知数科技,1-3年,学历不限,20-99人
宜宾5,四川,宜宾,数据分析师,10k-15k,掌众金服,经验不限,本科,500-999人
宜宾5,四川,宜宾,运营分析专家（数据分析）,10k-16k,滴滴出行,5-10年,本科,10000人以上
宜宾5,四川,宜宾,数据分析师（业务）,5k-8k,知道创宇,经验不限,本科,500-999人
宜宾6,四川,宜宾,数据分析师,15k-25k,领诚科技,5-10年,本科,20-99人
宜宾6,四川,宜宾,数据分析师,4k-5k,众信创,1年以内,大专,100-499人
宜宾6,四川,宜宾,数据分析师,6k-10k,宜聚车联,1-3年,本科,20-99人
宜宾6,四川,宜宾,数据挖掘,8k-15k,成都智信电子,1-3年,本科,20-99人
宜宾6,四川,宜宾,数据分析师/python爬虫数据采集,4k-7k,传不科技,1-3年,大专,20-99人
宜宾6,四川,宜宾,产品助理,8k-16k,宜信公司,1年以内,大专,10000人以上
宜宾6,四川,宜宾,电商产品经理,4k-6k,成都倍博特科技,1年以内,本科,20-99人
宜宾6,四川,宜宾,市场分析专员,4k-6k,成都盛源恒产,1年以内,学历不限,100-499人
宜宾6,四川,宜宾,网页产品经理,5k-10k,景渱电动车配件商贸,1年以内,大专,0-20人
宜宾6,四川,宜宾,网络推广,5k-10k,邦洁环保工程,1年以内,本科,20-99人
宜宾6,四川,宜宾,前端工程师,10k-15k,杰门洞见,5-10年,本科,20-99人
宜宾6,四川,宜宾,销售助理,5k-7k,中旭天下,经验不限,学历不限,500-999人
宜宾6,四川,宜宾,销售助理,3k-6k,宜信公司,经验不限,大专,10000人以上
宜宾6,四川,宜宾,数据分析师（AI方向）,15k-30k,京东世纪贸易有限公司,3-5年,本科,10000人以上
宜宾6,四川,宜宾,etl工程师,10k-11k,元年诺亚舟,经验不限,本科,100-499人
宜宾6,四川,宜宾,产品经理讲师,3k-6k,博文达,1年以内,大专,0-20人
宜宾6,四川,宜宾,产品助理,3k-6k,飞扬伟业,经验不限,高中,0-20人
宜宾6,四川,宜宾,量化策略研究员,10k-18k,北京百川齐御文化...,1-3年,硕士,0-20人
宜宾6,四川,宜宾,客户经理,5k-10k,德裕伟业,1-3年,大专,0-20人
宜宾6,四川,宜宾,数据分析师,10k-15k,知数科技,3-5年,本科,20-99人
宜宾6,四川,宜宾,OTA运营专员,5k-10k,荣聚,1-3年,大专,20-99人
宜宾6,四川,宜宾,财税顾问,4k-8k,大管家财税,经验不限,学历不限,100-499人
宜宾6,四川,宜宾,IT技术支持,3k-5k,甜豆科技,经验不限,大专,0-20人
宜宾6,四川,宜宾,网络维护,3k-6k,成都铭杨财务,1-3年,大专,20-99人
宜宾6,四川,宜宾,产品编辑,4k-6k,知行逸,经验不限,本科,20-99人
宜宾6,四川,宜宾,初级数据分析师（分析方向）,4k-7k,映潮科技,1年以内,本科,20-99人
宜宾7,四川,宜宾,班主任/辅导员,3k-5k,上海尚孔教育,1年以内,本科,1000-9999人
宜宾7,四川,宜宾,销售助理,4k-8k,平安,1年以内,大专,1000-9999人
宜宾7,四川,宜宾,电商产品经理,3k-6k,成都吉锐文化传播,1年以内,本科,0-20人
宜宾7,四川,宜宾,电商运营,5k-10k,天成,1-3年,本科,0-20人
宜宾7,四川,宜宾,网络游戏运营,4k-6k,淇酷,应届生,大专,20-99人
宜宾7,四川,宜宾,网贷经理,8k-10k,联众易淘科技有限公司,1年以内,学历不限,100-499人
宜宾7,四川,宜宾,全网营销经理,10k-20k,成都馨居尚装饰集团,1年以内,学历不限,1000-9999人
宜宾7,四川,宜宾,网店运营,5k-10k,成都其昌暖通工程...,经验不限,大专,0-20人
宜宾7,四川,宜宾,店长/卖场经理,6k-10k,金牛区伊芙丽服装...,1-3年,高中,1000-9999人
宜宾7,四川,宜宾,团队经理,10k-12k,四川链家,经验不限,本科,10000人以上
宜宾7,四川,宜宾,营销团队经理,10k-20k,百合居装饰集团,1年以内,学历不限,1000-9999人
宜宾7,四川,宜宾,内勤文员,3k-5k,四川品骏速递,1年以内,大专,1000-9999人
宜宾7,四川,宜宾,服装采购经理,10k-20k,B+必之选服饰,3-5年,大专,100-499人
宜宾7,四川,宜宾,销售经理,8k-15k,为梦启航艺术培训学校,1年以内,大专,20-99人
宜宾7,四川,宜宾,三医行业研究员,8k-10k,三医智汇,经验不限,本科,0-20人
宜宾7,四川,宜宾,AE客户执行,5k-7k,睿意高攀,1-3年,学历不限,100-499人
宜宾7,四川,宜宾,产品经理,12k-15k,知藏,3-5年,本科,20-99人
宜宾7,四川,宜宾,残疾人招聘,3k-6k,NCS,经验不限,大专,500-999人
宜宾7,四川,宜宾,销售,8k-10k,人多多信息技术,1-3年,大专,20-99人
宜宾7,四川,宜宾,研究员,5k-10k,一家专门做调研的公司,1-3年,本科,20-99人
宜宾7,四川,宜宾,信息员,3k-4k,百佳汇,经验不限,大专,20-99人
宜宾7,四川,宜宾,销售助理,4k-7k,中国平安集团,经验不限,大专,10000人以上
宜宾7,四川,宜宾,网络编辑,3k-4k,成都中童,1-3年,大专,100-499人
宜宾7,四川,宜宾,商品经理,8k-15k,瑞伊欧服装经营部,1-3年,高中,20-99人
宜宾7,四川,宜宾,技术支持,9k-14k,中软国际,3-5年,本科,10000人以上
宜宾7,四川,宜宾,助理区域经理,30k-50k,彩色块,1年以内,本科,0-20人
宜宾7,四川,宜宾,技术合伙人,18k-33k,森微,10年以上,本科,0-20人
宜宾7,四川,宜宾,教学主管/副校长,5k-8k,智未来教育科技,1-3年,本科,1000-9999人
宜宾8,四川,宜宾,售后客服,2k-4k,三足鼎科技,经验不限,大专,20-99人
宜宾8,四川,宜宾,市场总监助理(兼督导),5k-6k,川苏智联科技,1-3年,本科,100-499人
宜宾8,四川,宜宾,广告设计师,4k-5k,成都壹八八广告公司,1年以内,本科,20-99人
宜宾8,四川,宜宾,助理,2k-3k,微客部落,经验不限,学历不限,20-99人
宜宾8,四川,宜宾,数据运营分析,8k-12k,成都新世纪,3-5年,本科,500-999人
宜宾8,四川,宜宾,Java,9k-18k,亿阳信通,5-10年,本科,1000-9999人
宜宾8,四川,宜宾,商家运营实习生,2k-4k,果小美,经验不限,本科,1000-9999人
宜宾8,四川,宜宾,产品经理,8k-12k,亿阳信通,1-3年,本科,1000-9999人
宜宾8,四川,宜宾,机器学习工程师,15k-30k,华为成都,3-5年,本科,10000人以上
宜宾8,四川,宜宾,亚马逊运营助理,3k-4k,倍儿雅科技,经验不限,大专,100-499人
宜宾8,四川,宜宾,助理/文员,2k-3k,微客部落,经验不限,学历不限,20-99人
宜宾8,四川,宜宾,ETL,6k-12k,宇信科技,1-3年,本科,1000-9999人
宜宾8,四川,宜宾,数据开发,20k-40k,蚂蚁金服,3-5年,本科,10000人以上
宜宾8,四川,宜宾,APP推广,4k-6k,成都海若,应届生,高中,20-99人
宜宾8,四川,宜宾,Web软件工程师,8k-15k,育碧软件,经验不限,本科,10000人以上
宜宾8,四川,宜宾,运维工程师,4k-5k,四川泰格尔,1-3年,本科,20-99人
宜宾8,四川,宜宾,IT信息部主管，软件工程师，数据工程师,10k-20k,金宫,5-10年,本科,1000-9999人
宜宾8,四川,宜宾,CAP-产品经理,15k-30k,美团点评,3-5年,本科,10000人以上
宜宾8,四川,宜宾,亚马逊英文卖家支持,3k-6k,优益达科技有限公司,经验不限,大专,100-499人
宜宾8,四川,宜宾,咨询项目管理,6k-11k,希达资本,1-3年,硕士,20-99人
宜宾8,四川,宜宾,产品经理,5k-8k,智信安达,1-3年,本科,20-99人
宜宾8,四川,宜宾,高级数据挖掘开发工程师（成都）,25k-50k,腾讯,3-5年,硕士,10000人以上
宜宾8,四川,宜宾,产品经理,10k-20k,联投金融,1年以内,大专,100-499人
宜宾8,四川,宜宾,策划助理,4k-5k,扬悦博众,1年以内,本科,100-499人
宜宾8,四川,宜宾,行政客服,2k-4k,华洲天下科技,经验不限,学历不限,0-20人
宜宾8,四川,宜宾,班主任/辅导员,3k-6k,清而易举教育,经验不限,大专,20-99人
内江2,四川,内江,数据分析工程师,10k-15k,ETCP,3-5年,本科,500-999人
内江2,四川,内江,数据分析（有Power BI使用经验）,10k-15k,Synnex,1-3年,本科,500-999人
内江2,四川,内江,BI数据分析,8k-12k,深圳街电,经验不限,本科,500-999人
内江2,四川,内江,数据分析工程师,12k-20k,佳华物链云科技,3-5年,本科,100-499人
内江2,四川,内江,数据分析师（业务支持方向）,13k-25k,饿了么公司,5-10年,本科,10000人以上
内江2,四川,内江,高级数据分析师(偏数据挖掘方向),25k-45k,OPPO,5-10年,本科,10000人以上
内江2,四川,内江,数据分析师,10k-15k,先锋新媒体,3-5年,本科,20-99人
内江2,四川,内江,数据分析专员,4k-6k,软通动力,1-3年,本科,10000人以上
内江2,四川,内江,数据分析专员,4k-8k,爱加密,1-3年,大专,100-499人
内江2,四川,内江,数据分析员,4k-6k,软通动力,1-3年,本科,10000人以上
内江2,四川,内江,数据分析员,4k-6k,麦可思,应届生,本科,100-499人
内江2,四川,内江,高级数据分析师,10k-20k,凯尔文兄弟互娱,1-3年,大专,20-99人
内江2,四川,内江,网络数据分析产品经理,12k-20k,nettap,5-10年,本科,20-99人
内江2,四川,内江,数据分析工程师,11k-20k,佳华物链云科技,1-3年,本科,100-499人
内江2,四川,内江,数据分析师,7k-14k,南京烽火,经验不限,本科,1000-9999人
内江2,四川,内江,产品经理—运营数据分析方向,8k-16k,二十三魔方,1-3年,本科,100-499人
内江2,四川,内江,数据分析工程师（实习生）,2k-3k,智库2861,经验不限,本科,0-20人
内江2,四川,内江,数据分析师,4k-6k,成都天普教育,1年以内,本科,100-499人
内江2,四川,内江,安全数据分析工程师,16k-30k,柠檬云,经验不限,学历不限,100-499人
内江2,四川,内江,数据分析专员,5k-7k,泉源堂,1-3年,大专,500-999人
内江2,四川,内江,医疗数据分析师,6k-8k,中联信息,1-3年,大专,1000-9999人
内江2,四川,内江,数据分析实习生,2k-3k,昆仑智汇数,应届生,本科,100-499人
内江2,四川,内江,市场调研数据分析师,3k-6k,神鸟数据,经验不限,本科,100-499人
内江2,四川,内江,数据分析实习生,4k-7k,欧润特,1年以内,本科,0-20人
内江2,四川,内江,数据分析工程师,7k-10k,成都运达科技,1-3年,本科,500-999人
内江2,四川,内江,数据分析,8k-12k,腾讯,3-5年,本科,10000人以上
内江2,四川,内江,初级数据分析师,4k-8k,无糖信息(NoSugar),1年以内,本科,20-99人
内江2,四川,内江,数据分析,4k-6k,悦途航空,1-3年,本科,20-99人
内江2,四川,内江,数据库类(数据分析工程师),8k-15k,雁联技术,3-5年,大专,1000-9999人
内江3,四川,内江,数据分析建模经理（成都）,20k-30k,信用之家,5-10年,本科,100-499人
内江3,四川,内江,数据分析专员,4k-6k,唐源电气,经验不限,大专,100-499人
内江3,四川,内江,数据分析师,12k-24k,万益能源,5-10年,本科,100-499人
内江3,四川,内江,数据分析师,4k-8k,万数光合,1年以内,本科,0-20人
内江3,四川,内江,数据分析,5k-6k,维音中国,1-3年,本科,10000人以上
